ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity
SPY,2026-03-20,654.0,13.96,14.45,14.205,15.0,114.0,26.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,655.0,13.31,13.8,13.555,13.95,412.0,3356.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,656.0,12.64,13.14,12.89,12.81,39.0,34.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,657.0,11.94,12.43,12.185,12.19,94.0,51.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,658.0,11.52,11.59,11.555,11.55,99.0,92.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,659.0,10.9,10.97,10.935,10.91,360.0,49.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,660.0,10.29,10.36,10.325,10.35,2406.0,11473.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,661.0,9.7,9.77,9.735,9.78,1448.0,131.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,662.0,9.13,9.2,9.165,9.13,2773.0,242.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,663.0,8.57,8.63,8.600000000000001,8.61,5097.0,387.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,664.0,8.02,8.09,8.055,8.07,4663.0,740.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,665.0,7.52,7.56,7.539999999999999,7.54,12838.0,10047.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,666.0,6.98,7.04,7.01,7.02,2845.0,1112.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,667.0,6.48,6.54,6.51,6.53,6424.0,2564.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,668.0,6.0,6.06,6.029999999999999,6.08,5274.0,2563.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,669.0,5.54,5.59,5.5649999999999995,5.58,5300.0,2800.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,670.0,5.1,5.15,5.125,5.12,48497.0,21951.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,671.0,4.66,4.72,4.6899999999999995,4.69,4245.0,2974.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,672.0,4.25,4.3,4.275,4.28,6644.0,3879.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,673.0,3.86,3.91,3.885,3.93,2766.0,2716.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,674.0,3.49,3.53,3.51,3.51,2562.0,4000.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,675.0,3.15,3.18,3.165,3.18,13950.0,10935.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,676.0,2.8,2.85,2.825,2.84,2233.0,4398.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,677.0,2.48,2.53,2.505,2.49,4363.0,3569.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,678.0,2.18,2.23,2.205,2.2,2761.0,3620.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,679.0,1.92,1.96,1.94,1.94,2552.0,3690.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,680.0,1.66,1.7,1.68,1.7,23297.0,23657.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,681.0,1.43,1.48,1.455,1.45,2878.0,3412.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,682.0,1.22,1.27,1.245,1.25,3097.0,4808.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,683.0,1.03,1.08,1.0550000000000002,1.06,3733.0,5578.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,684.0,0.87,0.91,0.89,0.9,2974.0,5378.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,685.0,0.73,0.76,0.745,0.75,18242.0,41999.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,686.0,0.6,0.62,0.61,0.63,2323.0,5451.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,687.0,0.49,0.51,0.5,0.5,2245.0,5681.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,688.0,0.4,0.42,0.41,0.42,2286.0,6708.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,689.0,0.32,0.34,0.33,0.34,2050.0,4559.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,690.0,0.26,0.27,0.265,0.27,17365.0,51958.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,691.0,0.21,0.22,0.215,0.22,1960.0,7587.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,692.0,0.17,0.18,0.175,0.18,2089.0,7347.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,693.0,0.13,0.14,0.135,0.14,3966.0,6813.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,694.0,0.11,0.12,0.1149999999999999,0.11,28124.0,8630.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,695.0,0.09,0.1,0.095,0.1,44813.0,22418.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,696.0,0.07,0.08,0.075,0.07,1671.0,7120.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,697.0,0.05,0.06,0.055,0.06,4730.0,9957.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,698.0,0.04,0.05,0.045,0.05,1697.0,9256.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,699.0,0.04,0.05,0.045,0.05,1534.0,7670.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,700.0,0.03,0.04,0.035,0.04,21629.0,70414.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,701.0,0.03,0.04,0.035,0.04,620.0,7508.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,702.0,0.02,0.03,0.025,0.03,705.0,5256.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,703.0,0.02,0.03,0.025,0.03,936.0,6051.0,662.2899780273438,0.010958904109589041
SPY,2026-03-20,705.0,0.02,0.03,0.025,0.02,3899.0,32763.0,662.2899780273438,0.010958904109589041
SPY,2026-03-27,500.0,160.66,163.46,162.06,165.0,1.0,10.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,505.0,155.68,158.48,157.07999999999998,172.45,1.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,510.0,150.69,153.49,152.09,161.2,1.0,3.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,515.0,145.71,148.51,147.11,166.96,2.0,3.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,520.0,140.72,143.52,142.12,161.9,2.0,8.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,535.0,125.8,128.59,127.195,133.93,1.0,0.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,545.0,115.83,118.63,117.23,120.27,1.0,1.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,550.0,110.86,113.66,112.26,113.26,5.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,560.0,100.93,103.73,102.33,130.67,5.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,570.0,91.01,93.82,92.415,100.64,1.0,0.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,575.0,86.09,88.88,87.485,95.16,4.0,4.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,580.0,81.15,83.96,82.555,90.65,1.0,4.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,585.0,76.24,79.05,77.645,90.55,2.0,1.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,590.0,71.35,74.16,72.755,74.22,3.0,4.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,595.0,66.49,69.3,67.895,72.42,1.0,6.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,600.0,61.66,64.47,63.065,63.4,4.0,25.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,605.0,56.89,59.7,58.295,59.0,1.0,29.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,610.0,52.17,54.98,53.575,56.84,1.0,236.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,611.0,51.23,54.04,52.635,81.08,10.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,613.0,49.37,52.18,50.775,74.17,,5.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,614.0,48.44,51.26,49.849999999999994,54.63,7.0,17.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,615.0,47.52,50.34,48.93000000000001,49.35,2.0,191.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,616.0,46.6,49.42,48.010000000000005,54.0,1.0,8.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,617.0,45.7,48.5,47.1,58.27,3.0,8.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,618.0,44.78,47.59,46.185,62.73,2.0,4.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,619.0,43.87,46.69,45.28,65.83,,22.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,620.0,42.97,45.79,44.379999999999995,47.57,2.0,362.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,622.0,41.18,44.0,42.59,54.75,1.0,4.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,623.0,40.29,43.11,41.7,52.68,4.0,26.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,624.0,40.0,41.62,40.81,48.5,2.0,52.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,625.0,39.14,40.73,39.935,45.71,2.0,594.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,626.0,38.28,39.84,39.06,65.94,502.0,204.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,627.0,37.42,38.95,38.185,67.72,2.0,265.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,628.0,36.58,38.08,37.33,60.57,1.0,145.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,629.0,35.73,37.21,36.47,60.91,3.0,345.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,630.0,34.9,36.34,35.620000000000005,37.52,14.0,633.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,631.0,34.07,35.48,34.775,37.09,30.0,252.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,632.0,33.25,34.63,33.94,58.0,1.0,5.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,633.0,32.43,33.78,33.105000000000004,62.93,,0.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,634.0,31.62,32.93,32.275,32.35,79.0,1.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,635.0,30.82,32.1,31.46,31.38,18.0,497.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,636.0,30.03,31.27,30.65,32.83,30.0,1.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,637.0,29.24,30.44,29.84,42.97,1.0,28.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,638.0,28.47,29.63,29.049999999999997,31.41,69.0,3.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,639.0,27.68,28.81,28.244999999999997,41.1,4.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,640.0,26.92,28.01,27.465000000000003,28.11,9.0,780.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,641.0,26.16,27.21,26.685,31.7,1.0,25.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,642.0,25.41,26.42,25.915,37.82,2.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,643.0,24.66,25.64,25.15,25.27,23.0,2.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,644.0,23.93,24.87,24.4,26.11,46.0,26.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,645.0,23.2,24.1,23.65,25.19,34.0,279.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,646.0,22.48,23.34,22.91,43.75,4.0,25.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,647.0,21.77,22.59,22.18,34.73,1.0,3.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,649.0,20.37,21.11,20.74,21.64,9.0,10.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,650.0,19.67,20.38,20.025,20.18,80.0,224.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,651.0,18.98,19.68,19.33,21.11,10.0,6.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,652.0,18.3,18.98,18.64,18.56,2.0,5.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,653.0,17.62,18.3,17.96,21.35,3.0,12.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,654.0,16.96,17.62,17.29,18.38,10.0,58.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,655.0,16.3,16.95,16.625,16.77,40.0,109.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,656.0,15.65,16.29,15.97,16.27,16.0,3.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,657.0,15.02,15.64,15.33,15.82,256.0,15.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,658.0,14.67,14.73,14.7,14.7,80.0,20.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,659.0,14.05,14.11,14.08,14.27,31.0,14.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,660.0,13.44,13.49,13.465,13.35,325.0,206.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,661.0,12.84,12.89,12.865,12.85,299.0,21.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,662.0,12.25,12.3,12.275,12.27,598.0,218.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,663.0,11.67,11.72,11.695,11.69,710.0,177.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,664.0,11.1,11.16,11.13,11.09,632.0,120.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,665.0,10.55,10.6,10.575,10.55,1735.0,428.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,666.0,10.01,10.06,10.035,10.01,655.0,317.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,667.0,9.48,9.53,9.505,9.5,863.0,501.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,668.0,8.96,9.01,8.985,9.21,962.0,1166.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,669.0,8.45,8.5,8.475,8.48,1197.0,637.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,670.0,7.95,8.01,7.98,7.99,3645.0,1269.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,671.0,7.48,7.52,7.5,7.48,1210.0,649.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,672.0,7.01,7.06,7.035,7.04,342.0,630.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,673.0,6.55,6.6,6.574999999999999,6.8,524.0,453.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,674.0,6.11,6.16,6.135,6.14,672.0,517.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,675.0,5.68,5.72,5.699999999999999,5.72,2282.0,1705.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,676.0,5.27,5.31,5.289999999999999,5.3,300.0,959.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,677.0,4.88,4.92,4.9,4.88,339.0,1847.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,678.0,4.49,4.54,4.515000000000001,4.47,302.0,1349.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,679.0,4.13,4.17,4.15,4.36,268.0,602.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,680.0,3.77,3.83,3.8,3.82,4863.0,5641.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,681.0,3.44,3.49,3.465,3.63,480.0,1015.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,682.0,3.12,3.17,3.145,3.14,485.0,2429.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,683.0,2.82,2.87,2.845,2.83,732.0,1108.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,684.0,2.53,2.58,2.5549999999999997,2.64,170.0,987.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,685.0,2.27,2.31,2.29,2.29,1838.0,5682.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,686.0,2.02,2.05,2.035,2.02,586.0,1742.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,687.0,1.78,1.83,1.805,1.8,2209.0,1367.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,688.0,1.57,1.61,1.59,1.6,709.0,1408.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,689.0,1.37,1.41,1.39,1.46,285.0,740.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,690.0,1.19,1.23,1.21,1.21,4841.0,6458.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,691.0,1.03,1.07,1.05,1.11,507.0,1321.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,692.0,0.89,0.92,0.905,0.9,532.0,5461.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,693.0,0.75,0.78,0.765,0.78,225.0,1144.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,694.0,0.63,0.67,0.65,0.7,370.0,1546.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,695.0,0.53,0.56,0.545,0.56,1929.0,5254.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,696.0,0.44,0.48,0.4599999999999999,0.46,1723.0,958.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,697.0,0.37,0.4,0.385,0.42,168.0,1243.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,698.0,0.3,0.33,0.315,0.34,267.0,1422.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,699.0,0.25,0.28,0.265,0.28,236.0,900.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,700.0,0.2,0.23,0.215,0.22,5184.0,4995.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,701.0,0.17,0.19,0.18,0.18,225.0,2248.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,702.0,0.14,0.16,0.15,0.14,357.0,1089.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,703.0,0.11,0.13,0.12,0.12,101.0,1157.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,704.0,0.09,0.11,0.1,0.1,545.0,4046.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,705.0,0.08,0.1,0.09,0.09,10497.0,3012.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,706.0,0.06,0.08,0.07,0.09,144.0,4320.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,707.0,0.05,0.07,0.06,0.06,457.0,10516.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,708.0,0.04,0.06,0.05,0.06,390.0,10589.0,662.2899780273438,0.030136986301369864
SPY,2026-03-27,713.0,0.02,0.03,0.025,0.06,95.0,772.0,662.2899780273438,0.030136986301369864
SPY,2026-03-31,345.0,315.29,318.76,317.025,325.6,8.0,24.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,350.0,310.27,313.77,312.02,335.18,2.0,48.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,355.0,319.62,322.98,321.3,323.0,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,360.0,300.34,303.65,301.995,310.79,2.0,12.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,365.0,295.34,298.66,297.0,305.79,2.0,2.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,370.0,298.15,301.49,299.82,270.75,2.0,1.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,375.0,285.36,288.66,287.01,299.46,2.0,13.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,380.0,280.35,283.67,282.01,290.81,2.0,15.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,385.0,308.78,312.12,310.45,295.73,2.0,1.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,390.0,270.36,273.68,272.02,286.36,2.0,4.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,395.0,296.94,299.75,298.345,295.48,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,400.0,260.37,263.69,262.03,275.0,2.0,46.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,405.0,255.38,258.69,257.03499999999997,288.73,84.0,91.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,410.0,250.38,253.7,252.04,264.86,6.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,415.0,245.39,248.7,247.045,261.13,4.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,420.0,249.75,253.07,251.41,233.3,1.0,5.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,425.0,235.37,238.72,237.045,261.77,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,430.0,230.41,233.72,232.065,255.0,3.0,10.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,435.0,257.32,260.13,258.725,251.08,2.0,4.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,440.0,236.5,239.3,237.9,259.05,2.0,9.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,445.0,215.44,218.75,217.095,229.82,2.0,20.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,450.0,210.45,213.76,212.105,236.38,5.0,18.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,455.0,205.45,208.77,207.11,209.76,2.0,33.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,460.0,200.48,203.78,202.13,215.28,3106.0,1581.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,465.0,195.48,198.79,197.135,204.59,17.0,1068.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,470.0,190.46,193.81,192.135,205.2,4106.0,2056.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,475.0,185.5,188.83,187.165,193.14,2.0,299.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,480.0,180.51,183.85,182.18,189.36,1.0,46.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,485.0,175.54,178.86,177.2,187.3,2.0,32.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,490.0,170.54,173.88,172.20999999999998,206.0,1.0,66.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,495.0,165.56,168.9,167.23000000000002,195.09,1.0,15.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,500.0,160.6,163.93,162.265,172.2,10.0,401.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,504.0,156.59,159.95,158.26999999999998,163.67,1.0,24.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,505.0,155.61,158.95,157.28,165.37,1.0,144.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,506.0,154.61,157.96,156.28500000000005,184.01,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,507.0,153.6,156.96,155.28,182.81,1.0,2.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,508.0,152.62,155.97,154.29500000000002,180.89,1.0,17.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,509.0,151.61,154.97,153.29000000000002,178.91,1.0,6.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,510.0,150.62,153.97,152.29500000000002,158.65,10.0,139.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,511.0,173.81,177.15,175.48000000000002,189.12,50.0,297.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,512.0,148.64,151.98,150.31,173.59,2.0,148.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,513.0,147.65,150.99,149.32,180.26,100.0,102.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,514.0,160.19,163.46,161.825,117.35,1.0,21.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,515.0,145.66,149.0,147.32999999999998,152.51,3.0,23.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,516.0,144.64,148.0,146.32,168.54,1.0,9.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,517.0,175.94,179.27,177.60500000000002,177.0,1.0,2.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,518.0,160.35,163.31,161.82999999999998,144.94,1.0,9.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,519.0,141.67,145.02,143.345,160.91,1.0,0.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,520.0,140.68,144.02,142.35000000000002,148.7,10.0,189.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,521.0,139.66,143.03,141.345,155.85,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,522.0,173.57,176.94,175.255,167.22,1.0,6.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,523.0,137.7,141.04,139.37,164.1,3.0,4.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,524.0,136.7,140.04,138.37,155.99,2.0,9.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,525.0,135.71,139.05,137.38,140.7,1.0,29.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,526.0,134.7,138.05,136.375,155.39,10.0,54.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,527.0,148.09,151.0,149.54500000000002,107.69,2.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,528.0,94.98,98.31,96.645,95.16,1.0,4.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,530.0,130.73,134.07,132.39999999999998,142.85,5.0,30.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,531.0,162.38,165.68,164.03,165.78,2.0,2.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,532.0,128.72,132.09,130.405,158.63,1.0,3.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,533.0,109.89,110.66,110.275,87.07,8.0,9.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,534.0,86.95,88.15,87.55000000000001,60.98,1.0,13.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,535.0,125.74,129.1,127.42,141.94,1.0,39.0,662.2899780273438,0.0410958904109589
SPY,2026-03-31,536.0,84.31,86.91,85.61,61.22,1.0,4.0,662.2899780273438,0.0410958904109589
