ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction
TSLA,2026-03-27,480.0,0.13,0.15,0.14,0.15,155.0,1326.0,391.2000122070313,0.0301369863013698,0.8150000254313152,-0.20456713453720707,0.17360007575277667,0.024561644602039585
TSLA,2026-03-27,485.0,0.12,0.13,0.125,0.16,53.0,582.0,391.2000122070313,0.0301369863013698,0.8065979633134666,-0.21492992157275373,0.17360007575277667,0.024308431771090724
TSLA,2026-03-27,490.0,0.09,0.12,0.105,0.09,307.0,881.0,391.2000122070313,0.0301369863013698,0.7983673718510843,-0.22518642173994274,0.17360007575277667,0.02406038654893674
TSLA,2026-03-27,495.0,0.09,0.1,0.095,0.1,139.0,548.0,391.2000122070313,0.0301369863013698,0.7903030549636996,-0.2353387932039608,0.17360007575277667,0.02381735234137172
TSLA,2026-03-27,500.0,0.07,0.09,0.08,0.08,473.0,1966.0,391.2000122070313,0.0301369863013698,0.7824000244140626,-0.24538912905746216,0.17360007575277667,0.023579178817958003
TSLA,2026-03-27,505.0,0.06,0.08,0.07,0.08,42.0,664.0,391.2000122070313,0.0301369863013698,0.7746534895188739,-0.25533945991063023,0.17360007575277667,0.023345721601938617
TSLA,2026-03-27,510.0,0.05,0.07,0.06,0.09,6.0,197.0,391.2000122070313,0.0301369863013698,0.7670588474647673,-0.2651917563536419,0.17360007575277667,0.023116841978390198
TSLA,2026-03-27,520.0,0.05,0.06,0.055,0.06,7.0,391.0,391.2000122070313,0.0301369863013698,0.7523077157827525,-0.2846098422107436,0.17360007575277667,0.022672287324959618
TSLA,2026-03-27,555.0,0.02,0.03,0.025,0.03,5.0,61.0,391.2000122070313,0.0301369863013698,0.7048648868595159,-0.34974914438170496,0.17360007575277667,0.021242503439601806
TSLA,2026-03-27,560.0,0.02,0.03,0.025,0.03,108.0,287.0,391.2000122070313,0.0301369863013698,0.6985714503696988,-0.3587178143644653,0.17360007575277667,0.021052838230319646
TSLA,2026-03-27,565.0,0.02,0.03,0.025,0.04,2.0,443.0,391.2000122070313,0.0301369863013698,0.6923894021363386,-0.3676067617817114,0.17360007575277667,0.020866529927396463
TSLA,2026-03-27,570.0,0.02,0.03,0.025,0.03,1.0,450.0,391.2000122070313,0.0301369863013698,0.6863158108895286,-0.37641739146386627,0.17360007575277667,0.020683490191191232
TSLA,2026-03-27,575.0,0.02,0.03,0.025,0.05,12.0,279.0,391.2000122070313,0.0301369863013698,0.6803478473165762,-0.38515107143262095,0.17360007575277667,0.02050363375474609
TSLA,2026-03-27,580.0,0.02,0.03,0.025,0.02,15.0,63.0,391.2000122070313,0.0301369863013698,0.6744827796672953,-0.39380913417573554,0.17360007575277667,0.020326878291343106
TSLA,2026-04-02,130.0,258.85,263.0,260.925,281.06,5.0,5.0,391.2000122070313,0.0465753424657534,3.00923086313101,1.101684518909147,0.21581321198145725,0.14015595800884148
TSLA,2026-04-02,150.0,238.95,243.0,240.975,250.81,1.0,5.0,391.2000122070313,0.0465753424657534,2.608000081380209,0.9585836752684739,0.21581321198145725,0.12146849694099597
TSLA,2026-04-02,170.0,219.0,223.1,221.05,234.74,,1.0,391.2000122070313,0.0465753424657534,2.301176542394302,0.8334205323144678,0.21581321198145725,0.1071780855361729
TSLA,2026-04-02,190.0,199.1,203.2,201.15,213.75,1.0,0.0,391.2000122070313,0.0465753424657534,2.0589474326685857,0.7221948972042433,0.21581321198145725,0.09589618179552312
TSLA,2026-04-02,200.0,189.2,193.2,191.2,201.73,1.0,2.0,391.2000122070313,0.0465753424657534,1.9560000610351564,0.6709016028166929,0.21581321198145725,0.09110137270574696
TSLA,2026-04-02,220.0,170.2,173.3,171.75,193.64,,1.0,391.2000122070313,0.0465753424657534,1.7781818736683241,0.575591423012368,0.21581321198145725,0.08281942973249724
TSLA,2026-04-02,230.0,159.45,163.35,161.39999999999998,157.63,1.0,1.0,391.2000122070313,0.0465753424657534,1.7008696182914405,0.5311396604415342,0.21581321198145725,0.07921858496151911
TSLA,2026-04-02,240.0,149.6,153.4,151.5,145.05,5.0,16.0,391.2000122070313,0.0465753424657534,1.6300000508626304,0.48858004602273825,0.21581321198145725,0.07591781058812247
TSLA,2026-04-02,250.0,139.85,143.4,141.625,151.77,4.0,22.0,391.2000122070313,0.0465753424657534,1.5648000488281253,0.44775805150248316,0.21581321198145725,0.07288109816459758
TSLA,2026-04-02,260.0,130.05,133.55,131.8,137.62,1.0,4.0,391.2000122070313,0.0465753424657534,1.504615431565505,0.40853733834920175,0.21581321198145725,0.07007797900442074
TSLA,2026-04-02,265.0,125.2,128.6,126.9,128.36,3.0,31.0,391.2000122070313,0.0465753424657534,1.4762264611586087,0.3894891433785073,0.21581321198145725,0.0687557529854694
TSLA,2026-04-02,270.0,120.4,123.65,122.025,121.52,1.0,18.0,391.2000122070313,0.0465753424657534,1.4488889341001159,0.3707970103663547,0.21581321198145725,0.0674824983005533
TSLA,2026-04-02,275.0,116.4,118.65,117.525,119.86,1.0,8.0,391.2000122070313,0.0465753424657534,1.4225454989346593,0.3524478716981583,0.21581321198145725,0.0662555437859978
TSLA,2026-04-02,280.0,110.8,113.75,112.275,114.98,1.0,8.0,391.2000122070313,0.0465753424657534,1.3971429007393976,0.33442936619548,0.21581321198145725,0.06507240907553355
TSLA,2026-04-02,285.0,106.1,108.8,107.45,110.5,3.0,8.0,391.2000122070313,0.0465753424657534,1.3726316217790573,0.3167297890960791,0.21581321198145725,0.06393078786368209
TSLA,2026-04-02,290.0,101.4,103.9,102.65,125.22,1.0,1.0,391.2000122070313,0.0465753424657534,1.3489655593345906,0.29933804638420974,0.21581321198145725,0.06282853290051514
TSLA,2026-04-02,295.0,96.75,98.95,97.85,103.98,1.0,4.0,391.2000122070313,0.0465753424657534,1.3261017362950214,0.2822436130249097,0.21581321198145725,0.06176364251237083
TSLA,2026-04-02,300.0,92.2,93.8,93.0,99.77,2.0,10.0,391.2000122070313,0.0465753424657534,1.3040000406901044,0.26543649470852854,0.21581321198145725,0.060734248470497985
TSLA,2026-04-02,305.0,87.4,88.95,88.17500000000001,83.64,1.0,3.0,391.2000122070313,0.0465753424657534,1.2826229908427256,0.2489071927573179,0.21581321198145725,0.05973860505294883
TSLA,2026-04-02,310.0,82.6,84.15,83.375,83.62,3.0,10.0,391.2000122070313,0.0465753424657534,1.2619355232484881,0.23264667188553764,0.21581321198145725,0.058775079164998044
TSLA,2026-04-02,315.0,77.85,79.4,78.625,90.7,10.0,21.0,391.2000122070313,0.0465753424657534,1.2419048006572422,0.21664633053909643,0.21581321198145725,0.057842141400474265
TSLA,2026-04-02,320.0,73.15,74.7,73.92500000000001,75.73,1.0,2.0,391.2000122070313,0.0465753424657534,1.2225000381469728,0.20089797357095732,0.21581321198145725,0.05693835794109185
TSLA,2026-04-02,325.0,68.55,69.95,69.25,73.5,2.0,52.0,391.2000122070313,0.0465753424657534,1.203692345252404,0.185393787034992,0.21581321198145725,0.05606238320353659
TSLA,2026-04-02,330.0,63.85,65.4,64.625,65.55,15.0,10.0,391.2000122070313,0.0465753424657534,1.1854545824455494,0.17012631490420357,0.21581321198145725,0.05521295315499816
TSLA,2026-04-02,335.0,59.45,60.7,60.075,60.15,1.0,27.0,391.2000122070313,0.0465753424657534,1.1677612304687501,0.1550884375396631,0.21581321198145725,0.05438887922731162
TSLA,2026-04-02,340.0,54.95,56.25,55.6,58.05,1.0,24.0,391.2000122070313,0.0465753424657534,1.150588271197151,0.14027335175452246,0.21581321198145725,0.05358904276808645
TSLA,2026-04-02,345.0,50.5,51.85,51.175,52.63,2.0,18.0,391.2000122070313,0.0465753424657534,1.1339130788609604,0.12567455233336985,0.21581321198145725,0.05281238997434607
TSLA,2026-04-02,350.0,46.45,47.45,46.95,52.97,5.0,27.0,391.2000122070313,0.0465753424657534,1.117714320591518,0.11128581488127025,0.21581321198145725,0.052057927260426844
TSLA,2026-04-02,355.0,42.25,43.3,42.775,42.55,1.0,53.0,391.2000122070313,0.0465753424657534,1.1019718653719193,0.09710117988931383,0.21581321198145725,0.05132471701732224
TSLA,2026-04-02,360.0,38.5,38.8,38.65,39.25,34.0,29.0,391.2000122070313,0.0465753424657534,1.086666700575087,0.08311493791457386,0.21581321198145725,0.05061187372541498
TSLA,2026-04-02,365.0,34.6,34.85,34.725,36.42,1.0,36.0,391.2000122070313,0.0465753424657534,1.0717808553617296,0.06932161578223806,0.21581321198145725,0.04991856038671067
TSLA,2026-04-02,370.0,30.85,31.1,30.975,31.5,45.0,104.0,391.2000122070313,0.0465753424657534,1.0572973302892739,0.05571596372645947,0.21581321198145725,0.049243985246349715
TSLA,2026-04-02,375.0,27.3,27.5,27.4,27.8,19.0,56.0,391.2000122070313,0.0465753424657534,1.0432000325520834,0.042292943394318626,0.21581321198145725,0.04858739877639838
TSLA,2026-04-02,380.0,23.9,24.1,24.0,23.7,46.0,244.0,391.2000122070313,0.0465753424657534,1.0294737163342929,0.02904771664429803,0.21581321198145725,0.04794809089776156
TSLA,2026-04-02,385.0,20.8,20.95,20.875,20.91,113.0,198.0,391.2000122070313,0.0465753424657534,1.0161039278104709,0.015975635076945265,0.21581321198145725,0.04732538841856985
TSLA,2026-04-02,390.0,17.85,18.0,17.925,18.18,424.0,494.0,391.2000122070313,0.0465753424657534,1.0030769543770033,0.003072230241037361,0.21581321198145725,0.04671865266961383
TSLA,2026-04-02,395.0,15.2,15.35,15.275,15.45,1002.0,782.0,391.2000122070313,0.0465753424657534,0.9903797777393197,-0.00966679553639236,0.21581321198145725,0.04612727731936555
TSLA,2026-04-02,400.0,12.85,12.95,12.9,13.0,1030.0,1434.0,391.2000122070313,0.0465753424657534,0.9780000305175782,-0.022245577743252493,0.21581321198145725,0.04555068635287348
TSLA,2026-04-02,405.0,10.7,10.85,10.775,10.85,606.0,1399.0,391.2000122070313,0.0465753424657534,0.9659259560667439,-0.03466809774180965,0.21581321198145725,0.04498833220036887
TSLA,2026-04-02,410.0,8.85,9.0,8.925,9.05,1353.0,1391.0,391.2000122070313,0.0465753424657534,0.9541463712366617,-0.04693819033362399,0.21581321198145725,0.0444396940028034
TSLA,2026-04-02,415.0,7.25,7.4,7.325,7.55,298.0,1469.0,391.2000122070313,0.0465753424657534,0.9426506318241719,-0.05905955086596872,0.21581321198145725,0.043904276002769624
TSLA,2026-04-02,420.0,5.9,6.0,5.95,6.07,894.0,1187.0,391.2000122070313,0.0465753424657534,0.9314286004929316,-0.0710357419126845,0.21581321198145725,0.043381606050355695
TSLA,2026-04-02,425.0,4.75,4.85,4.8,4.85,498.0,1148.0,391.2000122070313,0.0465753424657534,0.9204706169577207,-0.08287019955968732,0.21581321198145725,0.04287123421446916
TSLA,2026-04-02,430.0,3.8,3.9,3.85,3.95,717.0,2565.0,391.2000122070313,0.0465753424657534,0.90976747024891,-0.09456623932287855,0.21581321198145725,0.042372731491045104
TSLA,2026-04-02,435.0,3.0,3.1,3.05,3.1,265.0,814.0,391.2000122070313,0.0465753424657534,0.8993103728897271,-0.10612706172395454,0.21581321198145725,0.04188568860034343
TSLA,2026-04-02,440.0,2.39,2.45,2.42,2.38,562.0,1623.0,391.2000122070313,0.0465753424657534,0.8890909368341621,-0.1175557575475773,0.21581321198145725,0.04140971486624862
TSLA,2026-04-02,445.0,1.89,1.94,1.915,1.93,234.0,1067.0,391.2000122070313,0.0465753424657534,0.8791011510270367,-0.12885531280151064,0.21581321198145725,0.040944437171122235
TSLA,2026-04-02,450.0,1.5,1.54,1.52,1.56,809.0,9132.0,391.2000122070313,0.0465753424657534,0.8693333604600696,-0.14002861339963588,0.21581321198145725,0.04048949898033199
TSLA,2026-04-02,455.0,1.19,1.23,1.21,1.23,194.0,842.0,391.2000122070313,0.0465753424657534,0.85978024660886,-0.1510784495862209,0.21581321198145725,0.04004455943109757
TSLA,2026-04-02,460.0,0.94,0.99,0.965,1.0,258.0,1092.0,391.2000122070313,0.0465753424657534,0.8504348091457202,-0.16200752011841116,0.21581321198145725,0.039609292480759555
TSLA,2026-04-02,465.0,0.75,0.79,0.77,0.78,122.0,544.0,391.2000122070313,0.0465753424657534,0.8412903488323253,-0.17281843622262683,0.21581321198145725,0.03918338610999869
TSLA,2026-04-02,470.0,0.6,0.64,0.62,0.65,101.0,594.0,391.2000122070313,0.0465753424657534,0.8323404515043219,-0.18351372533937477,0.21581321198145725,0.0387665415769136
TSLA,2026-04-02,475.0,0.49,0.52,0.505,0.51,110.0,722.0,391.2000122070313,0.0465753424657534,0.8235789730674343,-0.19409583466991168,0.21581321198145725,0.03835847271820925
TSLA,2026-04-02,480.0,0.4,0.43,0.415,0.42,67.0,925.0,391.2000122070313,0.0465753424657534,0.8150000254313152,-0.20456713453720707,0.21581321198145725,0.037958905294061235
TSLA,2026-04-02,485.0,0.32,0.35,0.3349999999999999,0.37,12.0,565.0,391.2000122070313,0.0465753424657534,0.8065979633134666,-0.21492992157275373,0.21581321198145725,0.0375675763735039
TSLA,2026-04-02,490.0,0.27,0.3,0.285,0.3,81.0,433.0,391.2000122070313,0.0465753424657534,0.7983673718510843,-0.22518642173994274,0.21581321198145725,0.03718423375744774
TSLA,2026-04-02,495.0,0.23,0.25,0.24,0.29,16.0,531.0,391.2000122070313,0.0465753424657534,0.7903030549636996,-0.2353387932039608,0.21581321198145725,0.03680863543666544
TSLA,2026-04-02,500.0,0.19,0.21,0.2,0.19,458.0,5711.0,391.2000122070313,0.0465753424657534,0.7824000244140626,-0.24538912905746216,0.21581321198145725,0.03644054908229879
TSLA,2026-04-02,505.0,0.16,0.19,0.175,0.21,44.0,216.0,391.2000122070313,0.0465753424657534,0.7746534895188739,-0.25533945991063023,0.21581321198145725,0.03607975156663246
TSLA,2026-04-02,510.0,0.15,0.17,0.16,0.16,10.0,377.0,391.2000122070313,0.0465753424657534,0.7670588474647673,-0.2651917563536419,0.21581321198145725,0.03572602851205763
TSLA,2026-04-02,515.0,0.12,0.15,0.135,0.19,10.0,358.0,391.2000122070313,0.0465753424657534,0.7596116741884104,-0.2749479312990065,0.21581321198145725,0.0353791738663095
TSLA,2026-04-02,520.0,0.11,0.13,0.12,0.12,13.0,204.0,391.2000122070313,0.0465753424657534,0.7523077157827525,-0.2846098422107436,0.21581321198145725,0.03503898950221037
TSLA,2026-04-02,525.0,0.09,0.12,0.105,0.13,104.0,135.0,391.2000122070313,0.0465753424657534,0.7451428803943454,-0.2941792932268941,0.21581321198145725,0.03470528484028456
TSLA,2026-04-02,530.0,0.08,0.11,0.095,0.1,4.0,457.0,391.2000122070313,0.0465753424657534,0.7381132305793043,-0.303658037181438,0.21581321198145725,0.0343778764927347
TSLA,2026-04-02,535.0,0.07,0.1,0.085,0.09,60.0,24.0,391.2000122070313,0.0465753424657534,0.731214976087909,-0.313047777531277,0.21581321198145725,0.034056587927382045
TSLA,2026-04-02,540.0,0.06,0.09,0.075,0.12,1.0,200.0,391.2000122070313,0.0465753424657534,0.7244444670500579,-0.3223501701935906,0.21581321198145725,0.03374124915027665
TSLA,2026-04-02,550.0,0.05,0.08,0.065,0.07,11.0,385.0,391.2000122070313,0.0465753424657534,0.7112727494673297,-0.34069930886178706,0.21581321198145725,0.0331277718929989
TSLA,2026-04-02,565.0,0.04,0.06,0.05,0.04,1.0,429.0,391.2000122070313,0.0465753424657534,0.6923894021363386,-0.3676067617817114,0.21581321198145725,0.03224827352415822
TSLA,2026-04-10,150.0,238.7,244.65,241.675,248.15,1.0,1.0,391.2000122070313,0.0684931506849315,2.608000081380209,0.9585836752684739,0.2617119612951068,0.17863014256028828
TSLA,2026-04-10,220.0,170.15,174.8,172.47500000000002,187.03,,2.0,391.2000122070313,0.0684931506849315,1.7781818736683241,0.575591423012368,0.2617119612951068,0.12179327901837836
TSLA,2026-04-10,255.0,136.15,139.75,137.95,143.33,1.0,1.0,391.2000122070313,0.0684931506849315,1.5341176949295345,0.4279554242063034,0.2617119612951068,0.10507655444722838
TSLA,2026-04-10,270.0,121.05,124.7,122.875,121.61,1.0,2.0,391.2000122070313,0.0684931506849315,1.4488889341001159,0.3707970103663547,0.2617119612951068,0.09923896808904903
TSLA,2026-04-10,285.0,107.1,109.55,108.325,118.74,1.0,1.0,391.2000122070313,0.0684931506849315,1.3726316217790573,0.3167297890960791,0.2617119612951068,0.09401586450541488
TSLA,2026-04-10,300.0,93.05,94.9,93.975,104.9,2.0,6.0,391.2000122070313,0.0684931506849315,1.3040000406901044,0.26543649470852854,0.2617119612951068,0.08931507128014414
TSLA,2026-04-10,310.0,83.85,85.55,84.69999999999999,84.79,2.0,2.0,391.2000122070313,0.0684931506849315,1.2619355232484881,0.23264667188553764,0.2617119612951068,0.08643393994852658
TSLA,2026-04-10,315.0,78.85,80.95,79.9,90.4,,1.0,391.2000122070313,0.0684931506849315,1.2419048006572422,0.21664633053909643,0.2617119612951068,0.0850619726477563
TSLA,2026-04-10,320.0,74.55,76.25,75.4,84.15,4.0,3.0,391.2000122070313,0.0684931506849315,1.2225000381469728,0.20089797357095732,0.2617119612951068,0.08373287932513512
TSLA,2026-04-10,330.0,65.4,67.1,66.25,74.2,21.0,57.0,391.2000122070313,0.0684931506849315,1.1854545824455494,0.17012631490420357,0.2617119612951068,0.08119551934558557
TSLA,2026-04-10,335.0,61.15,62.7,61.925,63.73,6.0,21.0,391.2000122070313,0.0684931506849315,1.1677612304687501,0.1550884375396631,0.2617119612951068,0.07998364592251712
TSLA,2026-04-10,345.0,52.6,54.15,53.375,59.97,1.0,7.0,391.2000122070313,0.0684931506849315,1.1339130788609604,0.12567455233336985,0.2617119612951068,0.07766527937403837
TSLA,2026-04-10,350.0,48.2,49.95,49.075,50.0,6.0,26.0,391.2000122070313,0.0684931506849315,1.117714320591518,0.11128581488127025,0.2617119612951068,0.07655577538298068
TSLA,2026-04-10,355.0,44.65,45.35,45.0,48.29,1.0,22.0,391.2000122070313,0.0684931506849315,1.1019718653719193,0.09710117988931383,0.2617119612951068,0.07547752502547392
TSLA,2026-04-10,360.0,40.7,41.45,41.075,44.75,4.0,92.0,391.2000122070313,0.0684931506849315,1.086666700575087,0.08311493791457386,0.2617119612951068,0.07442922606678677
TSLA,2026-04-10,365.0,37.05,37.5,37.275,42.09,2.0,30.0,391.2000122070313,0.0684931506849315,1.0717808553617296,0.06932161578223806,0.2617119612951068,0.07340964762751573
TSLA,2026-04-10,370.0,33.5,33.9,33.7,33.49,7.0,83.0,391.2000122070313,0.0684931506849315,1.0572973302892739,0.05571596372645947,0.2617119612951068,0.07241762536227903
TSLA,2026-04-10,375.0,30.05,30.45,30.25,30.07,10.0,16.0,391.2000122070313,0.0684931506849315,1.0432000325520834,0.042292943394318626,0.2617119612951068,0.07145205702411529
TSLA,2026-04-10,380.0,26.8,27.1,26.950000000000003,26.6,29.0,75.0,391.2000122070313,0.0684931506849315,1.0294737163342929,0.02904771664429803,0.2617119612951068,0.07051189837906115
TSLA,2026-04-10,385.0,23.7,24.05,23.875,23.6,78.0,806.0,391.2000122070313,0.0684931506849315,1.0161039278104709,0.015975635076945265,0.2617119612951068,0.06959615943907334
TSLA,2026-04-10,390.0,20.85,21.15,21.0,20.99,804.0,379.0,391.2000122070313,0.0684931506849315,1.0030769543770033,0.003072230241037361,0.2617119612951068,0.06870390098472624
TSLA,2026-04-10,395.0,18.25,18.45,18.35,18.36,401.0,234.0,391.2000122070313,0.0684931506849315,0.9903797777393197,-0.00966679553639236,0.2617119612951068,0.0678342313520082
TSLA,2026-04-10,400.0,15.8,16.0,15.9,16.0,849.0,529.0,391.2000122070313,0.0684931506849315,0.9780000305175782,-0.022245577743252493,0.2617119612951068,0.06698630346010809
TSLA,2026-04-10,405.0,13.65,13.8,13.725,13.25,141.0,468.0,391.2000122070313,0.0684931506849315,0.9659259560667439,-0.03466809774180965,0.2617119612951068,0.06615931205936602
TSLA,2026-04-10,410.0,11.65,11.85,11.75,11.85,432.0,1445.0,391.2000122070313,0.0684931506849315,0.9541463712366617,-0.04693819033362399,0.2617119612951068,0.06535249118059326
TSLA,2026-04-10,415.0,9.9,10.05,9.975,10.18,197.0,353.0,391.2000122070313,0.0684931506849315,0.9426506318241719,-0.05905955086596872,0.2617119612951068,0.0645651117687789
TSLA,2026-04-10,420.0,8.35,8.55,8.45,8.46,309.0,647.0,391.2000122070313,0.0684931506849315,0.9314286004929316,-0.0710357419126845,0.2617119612951068,0.06379647948581724
TSLA,2026-04-10,425.0,7.05,7.2,7.125,7.3,241.0,448.0,391.2000122070313,0.0684931506849315,0.9204706169577207,-0.08287019955968732,0.2617119612951068,0.06304593266833704
TSLA,2026-04-10,430.0,5.9,6.05,5.975,6.1,403.0,678.0,391.2000122070313,0.0684931506849315,0.90976747024891,-0.09456623932287855,0.2617119612951068,0.062312840428007533
TSLA,2026-04-10,435.0,4.9,5.05,4.975,5.05,121.0,348.0,391.2000122070313,0.0684931506849315,0.8993103728897271,-0.10612706172395454,0.2617119612951068,0.06159660088285802
TSLA,2026-04-10,440.0,4.05,4.2,4.125,4.0,192.0,715.0,391.2000122070313,0.0684931506849315,0.8890909368341621,-0.1175557575475773,0.2617119612951068,0.06089663950918918
TSLA,2026-04-10,445.0,3.4,3.5,3.45,3.52,81.0,528.0,391.2000122070313,0.0684931506849315,0.8791011510270367,-0.12885531280151064,0.2617119612951068,0.06021240760459155
TSLA,2026-04-10,450.0,2.83,2.9,2.865,2.91,495.0,1303.0,391.2000122070313,0.0684931506849315,0.8693333604600696,-0.14002861339963588,0.2617119612951068,0.059543380853429424
TSLA,2026-04-10,455.0,2.35,2.42,2.385,2.3,140.0,634.0,391.2000122070313,0.0684931506849315,0.85978024660886,-0.1510784495862209,0.2617119612951068,0.058889057986908216
TSLA,2026-04-10,460.0,1.96,2.02,1.99,2.05,536.0,1160.0,391.2000122070313,0.0684931506849315,0.8504348091457202,-0.16200752011841116,0.2617119612951068,0.05824895953052878
TSLA,2026-04-10,465.0,1.62,1.68,1.65,1.59,86.0,287.0,391.2000122070313,0.0684931506849315,0.8412903488323253,-0.17281843622262683,0.2617119612951068,0.05762262663235105
TSLA,2026-04-10,470.0,1.36,1.4,1.38,1.38,140.0,503.0,391.2000122070313,0.0684931506849315,0.8323404515043219,-0.18351372533937477,0.2617119612951068,0.05700961996604944
TSLA,2026-04-10,475.0,1.13,1.19,1.16,1.2,61.0,341.0,391.2000122070313,0.0684931506849315,0.8235789730674343,-0.19409583466991168,0.2617119612951068,0.05640951870324892
TSLA,2026-04-10,480.0,0.95,1.0,0.975,0.99,200.0,507.0,391.2000122070313,0.0684931506849315,0.8150000254313152,-0.20456713453720707,0.2617119612951068,0.05582191955009008
TSLA,2026-04-10,485.0,0.8,0.85,0.825,0.83,31.0,329.0,391.2000122070313,0.0684931506849315,0.8065979633134666,-0.21492992157275373,0.2617119612951068,0.05524643584338812
TSLA,2026-04-10,490.0,0.68,0.72,0.7,0.79,36.0,262.0,391.2000122070313,0.0684931506849315,0.7983673718510843,-0.22518642173994274,0.2617119612951068,0.05468269670212906
TSLA,2026-04-10,495.0,0.57,0.61,0.59,0.56,26.0,135.0,391.2000122070313,0.0684931506849315,0.7903030549636996,-0.2353387932039608,0.2617119612951068,0.054130346230390376
TSLA,2026-04-10,500.0,0.49,0.53,0.51,0.5,140.0,471.0,391.2000122070313,0.0684931506849315,0.7824000244140626,-0.24538912905746216,0.2617119612951068,0.05358904276808648
TSLA,2026-04-10,505.0,0.42,0.46,0.44,0.44,6.0,143.0,391.2000122070313,0.0684931506849315,0.7746534895188739,-0.25533945991063023,0.2617119612951068,0.05305845818622424
TSLA,2026-04-10,510.0,0.36,0.4,0.38,0.37,14.0,215.0,391.2000122070313,0.0684931506849315,0.7670588474647673,-0.2651917563536419,0.2617119612951068,0.05253827722361419
TSLA,2026-04-10,515.0,0.31,0.35,0.3299999999999999,0.33,6.0,57.0,391.2000122070313,0.0684931506849315,0.7596116741884104,-0.2749479312990065,0.2617119612951068,0.052028196862219885
TSLA,2026-04-10,520.0,0.27,0.31,0.29,0.34,20.0,128.0,391.2000122070313,0.0684931506849315,0.7523077157827525,-0.2846098422107436,0.2617119612951068,0.051527925738544686
TSLA,2026-04-10,525.0,0.24,0.28,0.26,0.23,20.0,35.0,391.2000122070313,0.0684931506849315,0.7451428803943454,-0.2941792932268941,0.2617119612951068,0.05103718358865379
TSLA,2026-04-10,530.0,0.21,0.24,0.2249999999999999,0.26,6.0,64.0,391.2000122070313,0.0684931506849315,0.7381132305793043,-0.303658037181438,0.2617119612951068,0.05055570072460988
TSLA,2026-04-10,535.0,0.19,0.22,0.205,0.38,1.0,14.0,391.2000122070313,0.0684931506849315,0.731214976087909,-0.313047777531277,0.2617119612951068,0.05008321754026773
TSLA,2026-04-10,540.0,0.17,0.2,0.185,0.24,1.0,21.0,391.2000122070313,0.0684931506849315,0.7244444670500579,-0.3223501701935906,0.2617119612951068,0.049619484044524514
TSLA,2026-04-10,545.0,0.14,0.19,0.165,0.17,6.0,8.0,391.2000122070313,0.0684931506849315,0.7177981875358372,-0.33156682529851456,0.2617119612951068,0.04916425942026282
TSLA,2026-04-10,550.0,0.13,0.18,0.155,0.15,5.0,97.0,391.2000122070313,0.0684931506849315,0.7112727494673297,-0.34069930886178706,0.2617119612951068,0.04871731160735134
TSLA,2026-04-10,555.0,0.11,0.15,0.13,0.13,2.0,129.0,391.2000122070313,0.0684931506849315,0.7048648868595159,-0.34974914438170496,0.2617119612951068,0.04827841690818602
TSLA,2026-04-10,560.0,0.11,0.15,0.13,0.13,9.0,4.0,391.2000122070313,0.0684931506849315,0.6985714503696988,-0.3587178143644653,0.2617119612951068,0.04784735961436293
TSLA,2026-04-10,585.0,0.07,0.11,0.09,0.11,4.0,5.0,391.2000122070313,0.0684931506849315,0.6687179695846689,-0.40239287786712696,0.2617119612951068,0.04580260065648417
TSLA,2026-04-17,5.0,385.2,388.05,386.625,386.64,1846.0,71.0,391.2000122070313,0.0876712328767123,78.24000244140626,4.359781056930629,0.29609328407904206,6.859397474315068
TSLA,2026-04-17,25.0,408.0,411.8,409.9,463.62,,1.0,391.2000122070313,0.0876712328767123,15.648000488281252,2.750343144496529,0.29609328407904206,1.3718794948630133
TSLA,2026-04-17,30.0,365.0,372.75,368.875,410.87,1.0,2.0,391.2000122070313,0.0876712328767123,13.040000406901044,2.568021587702574,0.29609328407904206,1.1432329123858445
TSLA,2026-04-17,35.0,397.9,402.0,399.95,447.8,5.0,5.0,391.2000122070313,0.0876712328767123,11.177143205915181,2.413870907875316,0.29609328407904206,0.9799139249021526
TSLA,2026-04-17,40.0,392.95,397.05,395.0,437.5,,3.0,391.2000122070313,0.0876712328767123,9.780000305175783,2.2803395152507933,0.29609328407904206,0.8574246842893835
TSLA,2026-04-17,50.0,339.4,344.25,341.825,349.58,88.0,88.0,391.2000122070313,0.0876712328767123,7.824000244140626,2.0571959639365835,0.29609328407904206,0.6859397474315067
TSLA,2026-04-17,55.0,372.25,375.2,373.725,399.63,1.0,1.0,391.2000122070313,0.0876712328767123,7.112727494673297,1.9618857841322586,0.29609328407904206,0.6235815885740971
TSLA,2026-04-17,75.0,358.6,362.15,360.375,420.87,4.0,2.0,391.2000122070313,0.0876712328767123,5.216000162760418,1.6517308558284192,0.29609328407904206,0.45729316495433786
TSLA,2026-04-17,100.0,290.45,293.05,291.75,291.31,120.0,4789.0,391.2000122070313,0.0876712328767123,3.912000122070313,1.3640487833766382,0.29609328407904206,0.3429698737157533
TSLA,2026-04-17,105.0,322.85,325.6,324.225,344.6,1.0,23.0,391.2000122070313,0.0876712328767123,3.7257144019717265,1.3152586192072062,0.29609328407904206,0.32663797496738417
