contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot
SPY260130C00626000,2025-11-19 14:30:00+00:00,626.0,49.78,58.76,61.55,0.0,0.0,1.0,5,0.3122932540893554,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00627000,2025-12-17 15:28:02+00:00,627.0,55.85,57.79,60.57,0.0,0.0,3.0,13,0.3089058367919921,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00628000,2025-12-30 20:10:58+00:00,628.0,62.65,56.82,59.59,0.0,0.0,1.0,43,0.30548790222167965,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00629000,2025-12-18 19:39:20+00:00,629.0,52.15,55.84,58.62,0.0,0.0,2.0,64,0.30225307128906254,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00630000,2026-01-02 16:12:06+00:00,630.0,53.86,55.89,56.52,-7.0200005,-11.530881,16.0,643,0.27161372924804683,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00631000,2025-12-31 16:35:16+00:00,631.0,57.17,54.92,55.52,0.0,0.0,1.0,102,0.26792113922119143,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00632000,2025-12-19 14:33:36+00:00,632.0,51.81,52.94,55.74,0.0,0.0,1.0,34,0.29325047576904284,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00633000,2025-12-17 14:52:32+00:00,633.0,50.43,53.0,53.59,0.0,0.0,2.0,109,0.2622144091796875,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00634000,2025-12-18 14:44:07+00:00,634.0,47.38,51.02,53.79,0.0,0.0,4.0,14,0.2864451239013671,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00635000,2026-01-02 18:14:19+00:00,635.0,49.22,51.09,51.67,-5.3099976,-9.737755,1.0,233,0.25666026550292964,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00636000,2025-12-16 17:36:01+00:00,636.0,47.9,49.11,51.9,0.0,0.0,1.0,41,0.28089098022460934,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00637000,2025-12-31 20:55:31+00:00,637.0,47.6,48.16,50.95,-1.920002,-3.8772252,5.0,27,0.2779613220214844,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00638000,2025-12-31 15:43:49+00:00,638.0,50.71,48.28,48.8,0.0,0.0,1.0,106,0.2483595672607422,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00639000,2025-12-26 20:06:47+00:00,639.0,55.07,46.25,49.05,0.0,0.0,1.0,15,0.27201045379638666,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00640000,2025-12-31 17:31:04+00:00,640.0,48.7,46.38,46.94,0.0,0.0,5.0,615,0.24390404541015626,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00641000,2025-12-23 16:42:51+00:00,641.0,49.4,44.35,47.15,0.0,0.0,1.0,37,0.26593751647949215,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00642000,2025-12-30 17:02:34+00:00,642.0,49.17,43.41,46.21,0.0,0.0,2.0,53,0.26306889282226564,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00643000,2025-12-19 14:59:37+00:00,643.0,43.4,43.49,44.08,0.0,0.0,1.0,185,0.23532869171142579,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00644000,2025-12-30 14:50:39+00:00,644.0,48.41,42.63,43.24,0.0,0.0,1.0,19,0.23484041534423827,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00645000,2026-01-02 20:58:00+00:00,645.0,41.2,41.71,42.2,-5.459999,-11.70167,6.0,1099,0.23001868621826171,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00646000,2025-12-29 15:49:45+00:00,646.0,45.97,40.76,41.29,0.0,0.0,1.0,226,0.22791299438476562,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00647000,2025-12-31 20:10:49+00:00,647.0,40.34,39.84,40.37,0.0,0.0,2.0,357,0.22556316436767576,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00648000,2025-12-26 16:57:59+00:00,648.0,46.45,38.94,39.43,0.0,0.0,3.0,177,0.22275557525634765,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00649000,2026-01-02 18:40:33+00:00,649.0,36.24,38.0,38.5,-4.709999,-11.501829,2.0,115,0.22010057250976559,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00650000,2026-01-02 19:40:01+00:00,650.0,37.59,37.15,37.57,-0.95000076,-2.4649734,603.0,1810,0.21738453521728518,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00651000,2025-12-26 18:23:26+00:00,651.0,43.23,36.19,36.68,0.0,0.0,6.0,54,0.21540091247558596,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00652000,2025-12-30 14:55:53+00:00,652.0,40.55,35.25,35.75,0.0,0.0,2.0,224,0.2125933233642578,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00653000,2025-12-31 18:56:21+00:00,653.0,37.36,34.35,34.85,0.0,0.0,2.0,105,0.21033504516601562,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00654000,2026-01-02 18:51:03+00:00,654.0,30.96,33.45,33.94,-8.43,-21.401373,1.0,105,0.20777159423828123,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00655000,2026-01-02 17:37:59+00:00,655.0,31.66,32.62,33.01,-2.75,-7.9918633,9.0,535,0.204811418762207,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00656000,2025-12-31 19:33:09+00:00,656.0,33.5,31.68,32.18,0.0,0.0,11.0,255,0.20359072784423826,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00657000,2026-01-02 17:27:58+00:00,657.0,30.12,30.78,31.27,-5.319998,-15.011281,1.0,171,0.20084417327880855,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00658000,2026-01-02 17:34:13+00:00,658.0,27.45,29.9,30.36,-5.239998,-16.029362,4.0,138,0.1980671014404297,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00659000,2025-12-26 18:10:57+00:00,659.0,36.22,29.03,29.48,0.0,0.0,1.0,48,0.19571727142333983,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00660000,2026-01-02 19:34:27+00:00,660.0,28.5,28.21,28.64,-0.10000038,-0.34965166,35.0,1173,0.1939777868652344,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00661000,2025-12-24 15:59:02+00:00,661.0,34.6,27.3,27.71,0.0,0.0,1.0,283,0.19062088684082032,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00662000,2026-01-02 16:50:26+00:00,662.0,25.06,26.45,26.85,-9.030001,-26.488708,1.0,291,0.18839312591552732,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00663000,2025-12-31 18:56:21+00:00,663.0,28.43,25.59,26.0,0.0,0.0,1.0,427,0.1862263995361328,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00664000,2026-01-02 20:36:39+00:00,664.0,24.88,24.78,25.17,-2.2700005,-8.36096,5.0,153,0.1842732940673828,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00665000,2026-01-02 20:07:31+00:00,665.0,24.0,23.9,24.34,-0.21999931,-0.9083374,161.0,1131,0.18225915405273438,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00666000,2025-12-31 20:29:25+00:00,666.0,23.43,23.1,23.55,0.0,0.0,3.0,218,0.18073329040527342,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00667000,2026-01-02 15:15:50+00:00,667.0,23.2,22.28,22.65,0.63000107,2.7913208,12.0,440,0.17740690765380857,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00668000,2025-12-30 15:42:01+00:00,668.0,22.22,21.47,21.84,-2.8200016,-11.261987,6.0,70,0.17536225036621095,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00669000,2026-01-02 19:28:06+00:00,669.0,20.05,20.67,21.05,-3.0900002,-13.353501,23.0,214,0.17350069671630858,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00670000,2026-01-02 21:12:57+00:00,670.0,19.97,19.83,20.23,0.1099987,0.55387056,47.0,1033,0.17108983215332033,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00671000,2026-01-02 15:32:10+00:00,671.0,19.0,19.1,19.44,-1.8600006,-8.91659,1.0,251,0.16899939895629884,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00672000,2025-12-31 15:44:46+00:00,672.0,20.08,18.31,18.72,-0.29000092,-1.4236667,1.0,139,0.16779396667480473,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00673000,2026-01-02 19:21:34+00:00,673.0,16.92,17.55,17.88,-1.0499992,-5.843068,111.0,236,0.1647422393798828,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00674000,2026-01-02 18:55:29+00:00,674.0,15.04,16.77,17.13,-5.8100004,-27.865707,10.0,155,0.16281965118408204,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00675000,2026-01-02 21:11:30+00:00,675.0,16.22,16.02,16.38,0.18999863,1.185269,195.0,3027,0.16079025253295898,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00676000,2026-01-02 18:53:04+00:00,676.0,13.29,15.32,15.66,-1.9899998,-13.023559,28.0,356,0.1590355093383789,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00677000,2026-01-02 20:21:34+00:00,677.0,14.86,14.52,14.94,-0.45000076,-2.9392605,18.0,490,0.15711292114257813,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00678000,2026-01-02 21:05:53+00:00,678.0,14.05,13.81,14.21,-2.1400003,-13.218038,29.0,721,0.1548851602172852,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00679000,2026-01-02 21:14:47+00:00,679.0,13.3,13.15,13.51,0.25,1.9157088,70.0,793,0.15293205474853522,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00680000,2026-01-02 21:12:13+00:00,680.0,12.58,12.6,12.72,-0.05000019,-0.3958843,4275.0,4429,0.14957515472412108,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00681000,2026-01-02 21:02:01+00:00,681.0,12.0,11.8,12.16,0.22999954,1.9541167,859.0,1003,0.14914791290283202,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00682000,2026-01-02 21:00:05+00:00,682.0,11.36,11.27,11.35,-0.010000229,-0.08795276,1477.0,1070,0.14518066741943358,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00683000,2026-01-02 21:13:10+00:00,683.0,10.62,10.63,10.72,0.05000019,0.4730387,1059.0,1061,0.14347170013427735,True,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00684000,2026-01-02 21:02:33+00:00,684.0,10.18,10.04,10.08,0.07000065,0.6923902,1226.0,1289,0.1413965255737305,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00685000,2026-01-02 21:14:29+00:00,685.0,9.43,9.44,9.48,-0.049999237,-0.52741814,3623.0,4301,0.1396875582885742,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00686000,2026-01-02 21:10:17+00:00,686.0,8.93,8.85,8.89,-0.019999504,-0.22345816,477.0,1879,0.13787178054809573,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00687000,2026-01-02 20:37:51+00:00,687.0,8.05,8.28,8.32,-0.14999962,-1.8292638,612.0,1245,0.13611703735351563,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00688000,2026-01-02 21:13:10+00:00,688.0,7.72,7.73,7.77,-0.03000021,-0.38709947,961.0,1320,0.1344080700683594,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00689000,2026-01-02 20:54:40+00:00,689.0,6.86,7.2,7.24,-0.3699999,-5.117564,307.0,799,0.13272962005615235,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00690000,2026-01-02 21:14:59+00:00,690.0,6.7,6.69,6.72,-0.0800004,-1.1799469,2891.0,5954,0.13095961822509766,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00691000,2026-01-02 20:57:58+00:00,691.0,5.89,6.2,6.23,-0.3000002,-4.8465295,434.0,751,0.12934220275878905,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00692000,2026-01-02 21:14:56+00:00,692.0,5.74,5.73,5.77,-0.09000015,-1.543742,570.0,2033,0.12787737365722657,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00693000,2026-01-02 20:58:48+00:00,693.0,5.03,5.28,5.32,-0.55999994,-10.017887,366.0,805,0.1263057341003418,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00694000,2026-01-02 21:12:13+00:00,694.0,4.79,4.86,4.89,-0.09000015,-1.8442653,715.0,992,0.12473409454345702,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00695000,2026-01-02 21:00:58+00:00,695.0,4.5,4.46,4.49,-0.07999992,-1.7467233,1831.0,2186,0.12333029998779299,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00696000,2026-01-02 21:02:41+00:00,696.0,4.14,4.08,4.11,-0.010000229,-0.24096936,785.0,903,0.12195702270507813,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00697000,2026-01-02 21:12:11+00:00,697.0,3.68,3.72,3.75,-0.18999982,-4.9095564,462.0,1007,0.12058374542236328,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00698000,2026-01-02 20:54:58+00:00,698.0,3.16,3.39,3.42,-0.32999992,-9.4555855,724.0,4758,0.11939357177734375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00699000,2026-01-02 20:47:26+00:00,699.0,2.8,3.07,3.1,-0.33000016,-10.543136,187.0,969,0.11805081176757812,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00700000,2026-01-02 21:12:11+00:00,700.0,2.74,2.78,2.81,-0.17000008,-5.841927,4557.0,9784,0.11692167266845702,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00701000,2026-01-02 21:00:58+00:00,701.0,2.52,2.51,2.54,-0.099999905,-3.8167906,630.0,1121,0.11582305084228516,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00702000,2026-01-02 20:58:48+00:00,702.0,2.12,2.26,2.28,-0.23000002,-9.787235,353.0,1800,0.1145718426513672,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00703000,2026-01-02 20:58:48+00:00,703.0,1.9,2.03,2.05,-0.24000013,-11.214959,901.0,1813,0.11359528991699218,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00704000,2026-01-02 20:58:48+00:00,704.0,1.76,1.81,1.84,-0.14999998,-7.853402,470.0,1632,0.11267977172851562,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00705000,2026-01-02 21:11:30+00:00,705.0,1.61,1.62,1.64,-0.15999997,-9.039547,1016.0,3496,0.11164218444824218,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00706000,2026-01-02 20:59:18+00:00,706.0,1.41,1.44,1.46,-0.13999999,-9.032258,502.0,883,0.11072666625976563,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00707000,2026-01-02 21:12:11+00:00,707.0,1.25,1.28,1.3,-0.13,-9.42029,180.0,876,0.10993321716308593,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00708000,2026-01-02 21:12:17+00:00,708.0,1.11,1.13,1.16,-0.120000005,-9.756098,729.0,1370,0.10932287170410156,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00709000,2026-01-02 21:03:48+00:00,709.0,1.0,1.0,1.02,-0.13,-11.504424,428.0,1091,0.108407353515625,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00710000,2026-01-02 21:02:34+00:00,710.0,0.9,0.89,0.9,-0.08000004,-8.16327,2462.0,3650,0.10767493896484376,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00711000,2026-01-02 20:52:32+00:00,711.0,0.73,0.78,0.8,-0.21999997,-23.157892,188.0,888,0.10730873168945312,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00712000,2026-01-02 21:00:16+00:00,712.0,0.7,0.69,0.7,-0.100000024,-12.500003,442.0,1179,0.10657631713867188,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00713000,2026-01-02 18:48:32+00:00,713.0,0.57,0.6,0.62,-0.13999999,-19.71831,101.0,879,0.10621010986328125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00714000,2026-01-02 20:28:56+00:00,714.0,0.54,0.53,0.54,-0.15999997,-22.857138,107.0,756,0.10559976440429686,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00715000,2026-01-02 20:41:14+00:00,715.0,0.46,0.47,0.48,-0.09,-16.363638,703.0,4104,0.1054776953125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00716000,2026-01-02 19:40:15+00:00,716.0,0.44,0.41,0.42,-0.060000002,-12.0,162.0,1315,0.10505045349121094,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00717000,2026-01-02 21:14:18+00:00,717.0,0.36,0.36,0.37,-0.089999974,-19.999994,234.0,2413,0.10486734985351562,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00718000,2026-01-02 21:13:29+00:00,718.0,0.32,0.32,0.33,-0.099999994,-23.809523,398.0,19101,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00719000,2026-01-02 16:38:32+00:00,719.0,0.29,0.28,0.29,-0.07000002,-19.444448,88.0,3091,0.10474528076171874,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00720000,2026-01-02 21:06:07+00:00,720.0,0.25,0.25,0.26,-0.08000001,-24.242428,3150.0,7030,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00721000,2026-01-02 20:23:29+00:00,721.0,0.23,0.22,0.23,-0.059999987,-20.689651,412.0,1116,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00722000,2026-01-02 20:28:06+00:00,722.0,0.21,0.19,0.21,-0.07000001,-25.000004,534.0,927,0.10572183349609374,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00723000,2026-01-02 18:36:10+00:00,723.0,0.17,0.17,0.19,-0.11999999,-41.37931,406.0,277,0.10608804077148437,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00724000,2026-01-02 18:13:51+00:00,724.0,0.17,0.16,0.17,-0.060000002,-26.086956,168.0,519,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00725000,2026-01-02 20:58:08+00:00,725.0,0.14,0.14,0.15,-0.099999994,-41.666664,726.0,5308,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00726000,2026-01-02 17:48:33+00:00,726.0,0.13,0.13,0.14,-0.060000002,-31.578949,14.0,2866,0.10743080078125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00727000,2026-01-02 18:15:06+00:00,727.0,0.11,0.12,0.13,-0.11,-50.0,4.0,312,0.10816321533203124,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00728000,2026-01-02 20:36:50+00:00,728.0,0.11,0.11,0.12,-0.049999997,-31.25,184.0,599,0.10913976806640624,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00729000,2025-12-31 18:17:33+00:00,729.0,0.13,0.1,0.11,-0.07000001,-35.000004,8.0,593,0.10962804443359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00730000,2026-01-02 20:34:13+00:00,730.0,0.1,0.09,0.1,-0.059999995,-37.499996,2042.0,2271,0.11011632080078124,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00731000,2026-01-02 18:04:15+00:00,731.0,0.09,0.08,0.1,-0.029999994,-24.999996,102.0,3611,0.11206942626953123,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00732000,2026-01-02 16:54:34+00:00,732.0,0.09,0.08,0.09,-0.08,-47.058823,104.0,1042,0.11255770263671874,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00733000,2026-01-02 18:02:28+00:00,733.0,0.08,0.07,0.09,-0.07000001,-46.66667,1.0,613,0.11426666992187501,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00734000,2026-01-02 16:49:02+00:00,734.0,0.09,0.07,0.08,-0.03999999,-30.769226,154.0,782,0.11451080810546876,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00735000,2026-01-02 18:28:36+00:00,735.0,0.07,0.07,0.08,-0.049999997,-41.666664,16.0,712,0.11646391357421876,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00736000,2025-12-30 18:29:31+00:00,736.0,0.1,0.06,0.07,-0.080000006,-44.444447,100.0,629,0.116219775390625,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00737000,2026-01-02 20:44:10+00:00,737.0,0.06,0.06,0.07,-0.06999999,-53.84615,19.0,341,0.118172880859375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00738000,2026-01-02 15:20:30+00:00,738.0,0.06,0.06,0.07,-0.06,-50.0,102.0,336,0.12012598632812499,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00739000,2026-01-02 14:44:29+00:00,739.0,0.09,0.06,0.07,0.0,0.0,8.0,181,0.12183495361328125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00740000,2026-01-02 20:58:08+00:00,740.0,0.05,0.05,0.06,-0.040000003,-44.444447,31.0,2495,0.1215908154296875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00741000,2025-12-31 20:54:40+00:00,741.0,0.07,0.05,0.06,0.0,0.0,5.0,313,0.12305564453125001,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00742000,2025-12-31 17:26:04+00:00,742.0,0.06,0.05,0.06,-0.030000005,-33.333336,100.0,314,0.12500875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00743000,2025-12-31 20:39:51+00:00,743.0,0.08,0.05,0.06,0.0,0.0,1.0,552,0.12696185546875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00744000,2026-01-02 14:47:32+00:00,744.0,0.05,0.05,0.06,-0.029999997,-37.499996,1317.0,281,0.12842668457031248,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00745000,2026-01-02 21:12:17+00:00,745.0,0.05,0.04,0.05,-0.02,-28.571426,16.0,2046,0.1274501318359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00746000,2026-01-02 14:44:41+00:00,746.0,0.05,0.04,0.05,-0.029999997,-37.499996,40.0,694,0.1294032373046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00747000,2025-12-31 19:27:37+00:00,747.0,0.07,0.04,0.05,0.0,0.0,68.0,1211,0.13086806640624998,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00748000,2025-12-31 19:25:52+00:00,748.0,0.07,0.04,0.05,0.0,0.0,338.0,647,0.132821171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00749000,2026-01-02 20:05:23+00:00,749.0,0.04,0.04,0.05,-0.030000001,-42.857143,606.0,519,0.13428600097656251,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00750000,2026-01-02 20:50:29+00:00,750.0,0.04,0.04,0.05,-0.02,-33.333336,4994.0,7368,0.1362391064453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00755000,2026-01-02 19:53:53+00:00,755.0,0.04,0.03,0.04,-0.02,-33.333336,51.0,1076,0.14112187011718752,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00760000,2026-01-02 19:36:39+00:00,760.0,0.03,0.03,0.04,-0.020000001,-40.000004,8.0,1793,0.149422568359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00765000,2026-01-02 20:34:12+00:00,765.0,0.03,0.03,0.04,-0.01,-25.0,28.0,1622,0.157234990234375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00770000,2026-01-02 20:04:53+00:00,770.0,0.03,0.02,0.03,-0.01,-25.0,2860.0,693,0.161141201171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00775000,2025-12-31 15:12:05+00:00,775.0,0.03,0.02,0.03,0.0,0.0,6.0,804,0.16895362304687503,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00780000,2026-01-02 16:07:37+00:00,780.0,0.02,0.02,0.03,-0.01,-33.333336,1004.0,2319,0.1757894921875,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00785000,2025-12-31 20:51:10+00:00,785.0,0.02,0.02,0.03,0.0,0.0,7.0,762,0.18360191406249998,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00790000,2026-01-02 17:02:57+00:00,790.0,0.02,0.02,0.03,0.0,0.0,51.0,3255,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00795000,2025-12-30 19:48:01+00:00,795.0,0.03,0.01,0.02,0.0,0.0,50.0,55,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260130C00800000,2026-01-02 17:13:11+00:00,800.0,0.02,0.01,0.02,-0.01,-33.333336,2.0,142,0.1992267578125,False,REGULAR,USD,2026-01-30,26,683.1699829101562
SPY260206C00600000,2025-12-26 16:47:19+00:00,600.0,93.8,84.67,88.09,0.0,0.0,1.0,1,0.38040780731201174,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00625000,2025-12-31 16:13:38+00:00,625.0,63.62,60.32,63.77,0.0,0.0,1.0,3,0.3068306622314453,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00630000,2025-12-31 17:23:43+00:00,630.0,59.14,55.53,59.04,0.0,0.0,8.0,9,0.2937997866821288,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00640000,2025-12-29 18:18:06+00:00,640.0,46.47,46.09,49.57,-5.6399994,-10.823257,1.0,3,0.2658459646606446,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00645000,2026-01-02 20:47:05+00:00,645.0,42.32,41.47,44.98,-4.779999,-10.148618,26.0,48,0.25336440002441407,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00650000,2026-01-02 18:40:33+00:00,650.0,38.84,36.91,40.43,-1.4399986,-3.574972,597.0,17,0.2406081799316406,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00655000,2025-12-31 20:54:59+00:00,655.0,34.05,32.46,35.97,0.0,0.0,1.0,3,0.22818764984130857,True,REGULAR,USD,2026-02-06,33,683.1699829101562
