contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T,bs_price,error,abs_error,rel_error,implied_vol
SPY260130C00707000,2026-01-02 21:12:11+00:00,707.0,1.25,1.28,1.3,-0.13,-9.42029,180.0,876,0.1099332171630859,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.29,0.9662941766763172,0.0712328767123287,1.5869715151238637,0.2969715151238636,0.2969715151238636,0.2302104768402043,0.10596002248823641
SPY260130C00708000,2026-01-02 21:12:17+00:00,708.0,1.11,1.13,1.16,-0.120000005,-9.756098,729.0,1370,0.1093228717041015,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.145,0.964929354392876,0.0712328767123287,1.4491130755036323,0.3041130755036323,0.3041130755036323,0.2656009393044823,0.10535473752230405
SPY260130C00709000,2026-01-02 21:03:48+00:00,709.0,1.0,1.0,1.02,-0.13,-11.504424,428.0,1091,0.108407353515625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.01,0.963568382101772,0.0712328767123287,1.321281229504251,0.3112812295042511,0.3112812295042511,0.3081992371329218,0.10467381428736448
SPY260130C00710000,2026-01-02 21:02:34+00:00,710.0,0.9,0.89,0.9,-0.08000004,-8.16327,2462.0,3650,0.1076749389648437,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.895,0.9622112435354312,0.0712328767123287,1.202944855037245,0.307944855037245,0.307944855037245,0.3440724637287654,0.10423250164455176
SPY260130C00711000,2026-01-02 20:52:32+00:00,711.0,0.73,0.78,0.8,-0.21999997,-23.157892,188.0,888,0.1073087316894531,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.79,0.9608579225178008,0.0712328767123287,1.09358209568434,0.30358209568434,0.30358209568434,0.3842811337776456,0.10377379935242237
SPY260130C00712000,2026-01-02 21:00:16+00:00,712.0,0.7,0.69,0.7,-0.100000024,-12.500003,442.0,1179,0.1065763171386718,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.695,0.9595084029637024,0.0712328767123287,0.9926820571719333,0.2976820571719333,0.2976820571719333,0.4283195067222062,0.10331697460597754
SPY260130C00713000,2026-01-02 18:48:32+00:00,713.0,0.57,0.6,0.62,-0.13999999,-19.71831,101.0,879,0.1062101098632812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.61,0.9581626688781996,0.0712328767123287,0.899746328385902,0.289746328385902,0.289746328385902,0.474993980960495,0.10288782130664585
SPY260130C00714000,2026-01-02 20:28:56+00:00,714.0,0.54,0.53,0.54,-0.15999997,-22.857138,107.0,756,0.1055997644042968,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.535,0.9568207043559612,0.0712328767123287,0.8142903252973568,0.2792903252973567,0.2792903252973567,0.5220379912100126,0.10252071642184257
SPY260130C00715000,2026-01-02 20:41:14+00:00,715.0,0.46,0.47,0.48,-0.09,-16.363638,703.0,4104,0.1054776953125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.475,0.955482493580638,0.0712328767123287,0.7358444581647277,0.2608444581647277,0.2608444581647277,0.5491462277152162,0.10249317908513547
SPY260130C00716000,2026-01-02 19:40:15+00:00,716.0,0.44,0.41,0.42,-0.060000002,-12.0,162.0,1315,0.1050504534912109,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.415,0.9541480208242406,0.0712328767123287,0.6639551242338939,0.2489551242338939,0.2489551242338939,0.5998918656238408,0.10216881071639061
SPY260130C00717000,2026-01-02 21:14:18+00:00,717.0,0.36,0.36,0.37,-0.089999974,-19.999994,234.0,2413,0.1048673498535156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.365,0.952817270446522,0.0712328767123287,0.5981855298450469,0.2331855298450469,0.2331855298450469,0.6388644653288957,0.10204256812083723
SPY260130C00718000,2026-01-02 21:13:29+00:00,718.0,0.32,0.32,0.33,-0.099999994,-23.809523,398.0,19101,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.325,0.951490226894368,0.0712328767123287,0.5381163473704973,0.2131163473704972,0.2131163473704972,0.6557426072938378,0.10220153365546465
SPY260130C00719000,2026-01-02 16:38:32+00:00,719.0,0.29,0.28,0.29,-0.07000002,-19.444448,88.0,3091,0.1047452807617187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.285,0.9501668747011908,0.0712328767123287,0.4833462137366595,0.1983462137366595,0.1983462137366595,0.695951627146174,0.1020990733052492
SPY260130C00720000,2026-01-02 21:06:07+00:00,720.0,0.25,0.25,0.26,-0.08000001,-24.242428,3150.0,7030,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.255,0.948847198486328,0.0712328767123287,0.433492078426454,0.1784920784264539,0.1784920784264539,0.6999689350057019,0.10240225222983956
SPY260130C00721000,2026-01-02 20:23:29+00:00,721.0,0.23,0.22,0.23,-0.059999987,-20.689651,412.0,1116,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.225,0.9475311829544468,0.0712328767123287,0.3881894098064116,0.1631894098064115,0.1631894098064115,0.7252862658062736,0.10247449303522707
SPY260130C00722000,2026-01-02 20:28:06+00:00,722.0,0.21,0.19,0.21,-0.07000001,-25.000004,534.0,927,0.1057218334960937,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.2,0.9462188128949532,0.0712328767123287,0.347092269386799,0.147092269386799,0.147092269386799,0.7354613469339951,0.10269970911043884
SPY260130C00723000,2026-01-02 18:36:10+00:00,723.0,0.17,0.17,0.19,-0.11999999,-41.37931,406.0,277,0.1060880407714843,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.18,0.9449100731814056,0.0712328767123287,0.3098732641988917,0.1298732641988917,0.1298732641988917,0.7215181344382874,0.10314781668049096
SPY260130C00724000,2026-01-02 18:13:51+00:00,724.0,0.17,0.16,0.17,-0.060000002,-26.086956,168.0,519,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.165,0.943604948770934,0.0712328767123287,0.2762233878776179,0.1112233878776179,0.1112233878776179,0.6740811386522296,0.10389955020982027
SPY260130C00725000,2026-01-02 20:58:08+00:00,725.0,0.14,0.14,0.15,-0.099999994,-41.666664,726.0,5308,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.145,0.9423034247036638,0.0712328767123287,0.2458517612710942,0.1008517612710942,0.1008517612710942,0.6955293880765119,0.10397089694583417
SPY260130C00726000,2026-01-02 17:48:33+00:00,726.0,0.13,0.13,0.14,-0.060000002,-31.578949,14.0,2866,0.10743080078125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.135,0.9410054861021436,0.0712328767123287,0.2184852834805113,0.0834852834805113,0.0834852834805113,0.6184095072630468,0.10496081055629256
SPY260130C00727000,2026-01-02 18:15:06+00:00,727.0,0.11,0.12,0.13,-0.11,-50.0,4.0,312,0.1081632153320312,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.125,0.9397111181707788,0.0712328767123287,0.1938682041714265,0.0688682041714265,0.0688682041714265,0.5509456333714127,0.10585166128015516
SPY260130C00728000,2026-01-02 20:36:50+00:00,728.0,0.11,0.11,0.12,-0.049999997,-31.25,184.0,599,0.1091397680664062,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.1149999999999999,0.9384203061952696,0.0712328767123287,0.1717616278089622,0.0567616278089623,0.0567616278089623,0.4935793722518466,0.10663307791268825
SPY260130C00729000,2025-12-31 18:17:33+00:00,729.0,0.13,0.1,0.11,-0.07000001,-35.000004,8.0,593,0.1096280444335937,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.105,0.9371330355420524,0.0712328767123287,0.1519429601678883,0.0469429601678883,0.0469429601678883,0.4470758111227461,0.10729147059941288
SPY260130C00730000,2026-01-02 20:34:13+00:00,730.0,0.1,0.09,0.1,-0.059999995,-37.499996,2042.0,2271,0.1101163208007812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.095,0.9358492916577484,0.0712328767123287,0.1342053070689335,0.0392053070689335,0.0392053070689335,0.4126874428308791,0.10781056727772952
SPY260130C00731000,2026-01-02 18:04:15+00:00,731.0,0.09,0.08,0.1,-0.029999994,-24.999996,102.0,3611,0.1120694262695312,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.09,0.9345690600686132,0.0712328767123287,0.1183568348119514,0.0283568348119514,0.0283568348119514,0.3150759423550164,0.10899842784750458
SPY260130C00732000,2026-01-02 16:54:34+00:00,732.0,0.09,0.08,0.09,-0.08,-47.058823,104.0,1042,0.1125577026367187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.0849999999999999,0.9332923263799948,0.0712328767123287,0.1042201012277015,0.0192201012277016,0.0192201012277016,0.2261188379729607,0.11012567051374911
SPY260130C00733000,2026-01-02 18:02:28+00:00,733.0,0.08,0.07,0.09,-0.07000001,-46.66667,1.0,613,0.114266669921875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.08,0.932019076275793,0.0712328767123287,0.0916313656697642,0.0116313656697642,0.0116313656697642,0.1453920708720532,0.11118818255734442
SPY260130C00734000,2026-01-02 16:49:02+00:00,734.0,0.09,0.07,0.08,-0.03999999,-30.769226,154.0,782,0.1145108081054687,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.075,0.930749295517924,0.0712328767123287,0.0804398856287065,0.0054398856287065,0.0054398856287065,0.0725318083827536,0.1121805995620489
SPY260130C00735000,2026-01-02 18:28:36+00:00,735.0,0.07,0.07,0.08,-0.049999997,-41.666664,16.0,712,0.1164639135742187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.075,0.9294829699457908,0.0712328767123287,0.0705072069861181,-0.0044927930138818,0.0044927930138818,-0.0599039068517583,0.11409247751057144
SPY260130C00736000,2025-12-30 18:29:31+00:00,736.0,0.1,0.06,0.07,-0.080000006,-44.444447,100.0,629,0.116219775390625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9282200854757556,0.0712328767123287,0.0617064542481733,-0.0032935457518266,0.0032935457518266,-0.0506699346434871,0.11392939925682544
SPY260130C00737000,2026-01-02 20:44:10+00:00,737.0,0.06,0.06,0.07,-0.06999999,-53.84615,19.0,341,0.118172880859375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9269606281006192,0.0712328767123287,0.0539216264178916,-0.0110783735821083,0.0110783735821083,-0.1704365166478205,0.11580193815290926
SPY260130C00738000,2026-01-02 15:20:30+00:00,738.0,0.06,0.06,0.07,-0.06,-50.0,102.0,336,0.1201259863281249,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9257045838891006,0.0712328767123287,0.0470469034923901,-0.0179530965076098,0.0179530965076098,-0.2762014847324591,0.11766803974950313
SPY260130C00739000,2026-01-02 14:44:29+00:00,739.0,0.09,0.06,0.07,0.0,0.0,8.0,181,0.1218349536132812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9244519389853264,0.0712328767123287,0.0409859679140316,-0.0240140320859683,0.0240140320859683,-0.3694466474764363,0.11952841930210589
SPY260130C00740000,2026-01-02 20:58:08+00:00,740.0,0.05,0.05,0.06,-0.040000003,-44.444447,31.0,2495,0.1215908154296875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9232026796083193,0.0712328767123287,0.035651344670216,-0.0193486553297839,0.0193486553297839,-0.3517937332687996,0.1189612216914892
SPY260130C00741000,2025-12-31 20:54:40+00:00,741.0,0.07,0.05,0.06,0.0,0.0,5.0,313,0.12305564453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.921956792051493,0.0712328767123287,0.0309637631319472,-0.0240362368680527,0.0240362368680527,-0.4370224885100497,0.12078047405290604
SPY260130C00742000,2025-12-31 17:26:04+00:00,742.0,0.06,0.05,0.06,-0.030000005,-33.333336,100.0,314,0.12500875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9207142626821512,0.0712328767123287,0.0268515431500113,-0.0281484568499886,0.0281484568499886,-0.5117901245452479,0.1225936467425823
SPY260130C00743000,2025-12-31 20:39:51+00:00,743.0,0.08,0.05,0.06,0.0,0.0,1.0,552,0.12696185546875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9194750779409908,0.0712328767123287,0.0232500073951631,-0.0317499926048368,0.0317499926048368,-0.5772725928152156,0.12440181264376635
SPY260130C00744000,2026-01-02 14:47:32+00:00,744.0,0.05,0.05,0.06,-0.029999997,-37.499996,1317.0,281,0.1284266845703124,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.918239224341608,0.0712328767123287,0.0201009214359415,-0.0348990785640584,0.0348990785640584,-0.6345287011646991,0.1262042565009594
SPY260130C00745000,2026-01-02 21:12:17+00:00,745.0,0.05,0.04,0.05,-0.02,-28.571426,16.0,2046,0.1274501318359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9170066884700084,0.0712328767123287,0.0173519625979565,-0.0276480374020434,0.0276480374020434,-0.6144008311565207,0.1250798748567104
SPY260130C00746000,2026-01-02 14:44:41+00:00,746.0,0.05,0.04,0.05,-0.029999997,-37.499996,40.0,694,0.1294032373046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9157774569841236,0.0712328767123287,0.0149562182415268,-0.0300437817584731,0.0300437817584731,-0.6676395946327374,0.12683904575622082
SPY260130C00747000,2025-12-31 19:27:37+00:00,747.0,0.07,0.04,0.05,0.0,0.0,68.0,1211,0.1308680664062499,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9145515166133285,0.0712328767123287,0.0128717137311151,-0.0321282862688848,0.0321282862688848,-0.7139619170863294,0.12859320986723893
SPY260130C00748000,2025-12-31 19:25:52+00:00,748.0,0.07,0.04,0.05,0.0,0.0,338.0,647,0.132821171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9133288541579628,0.0712328767123287,0.0110609700490877,-0.0339390299509122,0.0339390299509122,-0.7542006655758268,0.13034200956201553
SPY260130C00749000,2026-01-02 20:05:23+00:00,749.0,0.04,0.04,0.05,-0.030000001,-42.857143,606.0,519,0.1342860009765625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.91210945648886,0.0712328767123287,0.0094905907271891,-0.0355094092728108,0.0355094092728108,-0.7890979838402408,0.13208580246829987
SPY260130C00750000,2026-01-02 20:50:29+00:00,750.0,0.04,0.04,0.05,-0.02,-33.333336,4994.0,7368,0.1362391064453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.910893310546875,0.0712328767123287,0.0081308775295737,-0.0368691224704262,0.0368691224704262,-0.8193138326761388,0.13382530384159086
SPY260130C00755000,2026-01-02 19:53:53+00:00,755.0,0.04,0.03,0.04,-0.02,-33.333336,51.0,1076,0.1411218701171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.9048609045167632,0.0712328767123287,0.0036690763789536,-0.0313309236210463,0.0313309236210463,-0.8951692463156103,0.13863611232709883
SPY260130C00760000,2026-01-02 19:36:39+00:00,760.0,0.03,0.03,0.04,-0.020000001,-40.000004,8.0,1793,0.149422568359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.8989078722502056,0.0712328767123287,0.0015949412766216,-0.0334050587233783,0.0334050587233783,-0.954430249239382,0.14696311684513091
SPY260130C00765000,2026-01-02 20:34:12+00:00,765.0,0.03,0.03,0.04,-0.01,-25.0,28.0,1622,0.157234990234375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.893032657398897,0.0712328767123287,0.0006681268264286,-0.0343318731735713,0.0343318731735713,-0.9809106621020388,0.15518497880482673
SPY260130C00770000,2026-01-02 20:04:53+00:00,770.0,0.03,0.02,0.03,-0.01,-25.0,2860.0,693,0.161141201171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.887233744039164,0.0712328767123287,0.0002698193286898,-0.0247301806713101,0.0247301806713101,-0.9892072268524064,0.1579093870000839
SPY260130C00775000,2025-12-31 15:12:05+00:00,775.0,0.03,0.02,0.03,0.0,0.0,6.0,804,0.168953623046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8815096553679436,0.0712328767123287,0.00010509300313,-0.0248949069968699,0.0248949069968699,-0.9957962798747996,0.16572069230341913
SPY260130C00780000,2026-01-02 16:07:37+00:00,780.0,0.02,0.02,0.03,-0.01,-33.333336,1004.0,2319,0.1757894921875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8758589524489183,0.0712328767123287,3.949646565269173e-05,-0.0249605035343473,0.0249605035343473,-0.9984201413738923,0.1734447364358902
SPY260130C00785000,2025-12-31 20:51:10+00:00,785.0,0.02,0.02,0.03,0.0,0.0,7.0,762,0.1836019140624999,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8702802330065684,0.0712328767123287,1.4329521625289828e-05,-0.0249856704783747,0.0249856704783747,-0.9994268191349884,0.18108509567499165
SPY260130C00790000,2026-01-02 17:02:57+00:00,790.0,0.02,0.02,0.03,0.0,0.0,51.0,3255,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8647721302660206,0.0712328767123287,5.021181497554851e-06,-0.0249949788185024,0.0249949788185024,-0.999799152740098,0.18864534629821778
SPY260130C00795000,2025-12-30 19:48:01+00:00,795.0,0.03,0.01,0.02,0.0,0.0,50.0,55,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.015,0.8593333118366745,0.0712328767123287,1.700190181695249e-06,-0.0149982998098183,0.0149982998098183,-0.999886653987887,0.1872849303393364
SPY260130C00800000,2026-01-02 17:13:11+00:00,800.0,0.02,0.01,0.02,-0.01,-33.333336,2.0,142,0.1992267578125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.015,0.8539624786376954,0.0712328767123287,5.565786610289646e-07,-0.0149994434213389,0.0149994434213389,-0.9999628947559314,0.1944131666412353
SPY260206C00645000,2026-01-02 20:47:05+00:00,645.0,42.32,41.47,44.98,-4.779999,-10.148618,26.0,48,0.253364400024414,True,REGULAR,USD,2026-02-06,33,683.1699829101562,43.224999999999994,1.0591782680777615,0.0904109589041095,40.60047261612999,-2.624527383870003,2.624527383870003,-0.0607178110785425,0.1936768111051321
SPY260206C00650000,2026-01-02 18:40:33+00:00,650.0,38.84,36.91,40.43,-1.4399986,-3.574972,597.0,17,0.2406081799316406,True,REGULAR,USD,2026-02-06,33,683.1699829101562,38.67,1.051030742938702,0.0904109589041095,35.86296288787355,-2.8070371121264515,2.8070371121264515,-0.0725895296645061,0.18541203381550317
SPY260206C00675000,2026-01-02 19:31:08+00:00,675.0,17.55,17.72,17.95,-0.80000114,-4.359679,14.0,134,0.1629112030029297,True,REGULAR,USD,2026-02-06,33,683.1699829101562,17.835,1.0121036783854167,0.0904109589041095,15.300565427915842,-2.534434572084159,2.534434572084159,-0.1421045456733478,0.14688645039634407
SPY260206C00679000,2026-01-02 20:45:53+00:00,679.0,14.5,14.88,15.11,-0.77999973,-5.1047106,65.0,8,0.1557396438598632,True,REGULAR,USD,2026-02-06,33,683.1699829101562,14.995,1.0061413592196704,0.0904109589041095,12.769370416752736,-2.2256295832472635,2.2256295832472635,-0.1484247804766431,0.14133307259258626
SPY260206C00680000,2026-01-02 20:52:02+00:00,680.0,13.83,14.22,14.38,-0.6300001,-4.3568473,899.0,23,0.1533898138427734,True,REGULAR,USD,2026-02-06,33,683.1699829101562,14.3,1.0046617395737591,0.0904109589041095,12.177689515138638,-2.1223104848613623,2.1223104848613623,-0.1484133206196757,0.13977911296605317
SPY260206C00681000,2026-01-02 20:59:53+00:00,681.0,13.6,13.6,13.73,0.11000061,0.81542337,391.0,9,0.1518639501953125,True,REGULAR,USD,2026-02-06,33,683.1699829101562,13.665,1.0031864653599945,0.0904109589041095,11.602792953821677,-2.0622070461783224,2.0622070461783224,-0.1509116023547985,0.13882060354234274
SPY260206C00683000,2026-01-02 21:14:48+00:00,683.0,12.33,12.31,12.4,0.17000008,1.398027,342.0,121,0.1480492910766602,True,REGULAR,USD,2026-02-06,33,683.1699829101562,12.355,1.0002488768816344,0.0904109589041095,10.50378604245401,-1.8512139575459905,1.8512139575459905,-0.1498352049814642,0.13593318414854255
SPY260206C00684000,2026-01-02 21:14:30+00:00,684.0,11.7,11.7,11.74,-0.77999973,-6.249998,490.0,31,0.1459588578796386,False,REGULAR,USD,2026-02-06,33,683.1699829101562,11.72,0.9987865247224508,0.0904109589041095,9.979814504634303,-1.7401854953656954,1.7401854953656954,-0.1484799910721583,0.1344922572425678
SPY260206C00685000,2026-01-02 21:13:49+00:00,685.0,11.07,11.09,11.13,0.03999996,0.362647,1904.0,318,0.1443261837768554,False,REGULAR,USD,2026-02-06,33,683.1699829101562,11.11,0.9973284422046076,0.0904109589041095,9.472904436534066,-1.637095563465934,1.637095563465934,-0.1473533360455386,0.13318843587503582
SPY260206C00686000,2026-01-02 21:06:48+00:00,686.0,10.49,10.49,10.53,0.059999466,0.57525855,196.0,110,0.1426477337646484,False,REGULAR,USD,2026-02-06,33,683.1699829101562,10.51,0.9958746106562044,0.0904109589041095,8.983046653220924,-1.5269533467790757,1.5269533467790757,-0.1452857608733659,0.131833049056381
SPY260206C00687000,2026-01-02 21:12:51+00:00,687.0,9.88,9.9,9.95,0.0,0.0,100.0,249,0.1410303182983398,False,REGULAR,USD,2026-02-06,33,683.1699829101562,9.925,0.9944250115140556,0.0904109589041095,8.51020069802064,-1.414799301979361,1.414799301979361,-0.1425490480583739,0.13048217728806283
SPY260206C00688000,2026-01-02 20:53:26+00:00,688.0,9.07,9.34,9.38,-0.3600006,-3.8176098,107.0,143,0.1393671269226074,False,REGULAR,USD,2026-02-06,33,683.1699829101562,9.36,0.9929796263229016,0.0904109589041095,8.054295200905585,-1.3057047990944142,1.3057047990944142,-0.1394983759716254,0.12919205753368135
SPY260206C00689000,2026-01-02 19:54:34+00:00,689.0,8.84,8.79,8.83,-0.60999966,-6.455023,364.0,172,0.1377649700927734,False,REGULAR,USD,2026-02-06,33,683.1699829101562,8.809999999999999,0.9915384367346244,0.0904109589041095,7.615228402793491,-1.1947715972065076,1.1947715972065076,-0.135615391283372,0.12789697569427638
SPY260206C00690000,2026-01-02 21:05:36+00:00,690.0,8.26,8.26,8.3,0.030000687,0.36452842,1028.0,482,0.1362391064453125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,8.280000000000001,0.9901014245074728,0.0904109589041095,7.192868839805044,-1.0871311601949571,1.0871311601949571,-0.1312960338399706,0.12665408515455573
SPY260206C00691000,2026-01-02 20:58:48+00:00,691.0,7.44,7.74,7.77,-0.3800001,-4.8593364,12.0,82,0.134499621887207,False,REGULAR,USD,2026-02-06,33,683.1699829101562,7.755,0.9886685715052912,0.0904109589041095,6.787056180168065,-0.9679438198319348,0.9679438198319348,-0.1248154506553107,0.1252733514691591
SPY260206C00692000,2026-01-02 18:50:47+00:00,692.0,6.0,7.25,7.29,-1.3200002,-18.03279,98.0,179,0.1332026377868652,False,REGULAR,USD,2026-02-06,33,683.1699829101562,7.27,0.9872398596967576,0.0904109589041095,6.397602205201224,-0.8723977947987755,0.8723977947987755,-0.1199996966710833,0.12418640897992995
SPY260206C00693000,2026-01-02 18:50:47+00:00,693.0,6.67,6.77,6.81,-0.46000004,-6.4516134,73.0,238,0.1316920327758789,False,REGULAR,USD,2026-02-06,33,683.1699829101562,6.789999999999999,0.9858152711546266,0.0904109589041095,6.024291924678039,-0.7657080753219603,0.7657080753219603,-0.1127699669104507,0.12295406845881789
SPY260206C00694000,2026-01-02 20:25:42+00:00,694.0,6.24,6.31,6.35,-0.64000034,-9.302331,115.0,39,0.130242462310791,False,REGULAR,USD,2026-02-06,33,683.1699829101562,6.33,0.9843947880549802,0.0904109589041095,5.666884815862375,-0.6631151841376255,0.6631151841376255,-0.1047575330391193,0.12176068701066078
SPY260206C00695000,2026-01-02 21:12:04+00:00,695.0,5.84,5.87,5.91,-0.12999964,-2.1775484,294.0,738,0.1288234091186523,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.890000000000001,0.9829783926764838,0.0904109589041095,5.325116174646212,-0.5648838253537889,0.5648838253537889,-0.0959055730651594,0.1206047223657891
SPY260206C00696000,2026-01-02 20:58:48+00:00,696.0,5.23,5.45,5.49,-0.34000015,-6.1041317,173.0,170,0.1274806491088867,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.470000000000001,0.9815660673996498,0.0904109589041095,4.998698566496643,-0.471301433503358,0.471301433503358,-0.0861611395801385,0.11948530280656366
SPY260206C00697000,2026-01-02 21:02:02+00:00,697.0,5.1,5.06,5.1,-0.1800003,-3.4090967,185.0,149,0.1262904754638671,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.08,0.9801577947061064,0.0904109589041095,4.687323364358178,-0.3926766356418216,0.3926766356418216,-0.0772985503231932,0.11853756691880521
SPY260206C00698000,2026-01-02 20:58:48+00:00,698.0,4.47,4.68,4.72,-0.2800002,-5.8947415,409.0,43,0.12500875,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.699999999999999,0.9787535571778744,0.0904109589041095,4.390662360237059,-0.3093376397629406,0.3093376397629406,-0.065816519098498,0.11749476910489796
SPY260206C00699000,2026-01-02 21:13:41+00:00,699.0,4.29,4.33,4.36,-0.61000013,-12.448982,144.0,137,0.1237880590820312,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.345000000000001,0.977353337496647,0.0904109589041095,4.108369436939654,-0.2366305630603467,0.2366305630603467,-0.0544604287825884,0.11656214298955352
SPY260206C00700000,2026-01-02 21:08:35+00:00,700.0,4.0,3.99,4.02,-0.11000013,-2.6764023,841.0,720,0.1226284027099609,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.005,0.9759571184430804,0.0904109589041095,3.840082286329732,-0.1649177136702677,0.1649177136702677,-0.0411779559726011,0.1156030971242189
SPY260206C00701000,2026-01-02 20:58:48+00:00,701.0,3.48,3.67,3.7,-0.31999993,-8.421051,271.0,23,0.1214992636108398,False,REGULAR,USD,2026-02-06,33,683.1699829101562,3.685,0.974564882896086,0.0904109589041095,3.585424160508609,-0.0995758394913912,0.0995758394913912,-0.0270219374467818,0.11469110165967047
SPY260206C00702000,2026-01-02 21:02:02+00:00,702.0,3.38,3.37,3.4,-0.07999992,-2.3121364,225.0,210,0.1204311590576171,False,REGULAR,USD,2026-02-06,33,683.1699829101562,3.385,0.9731766138321314,0.0904109589041095,3.3440056425068008,-0.040994357493199,0.040994357493199,-0.0121105930555979,0.11383214686071126
SPY260206C00704000,2026-01-02 21:13:41+00:00,704.0,2.82,2.82,2.85,-0.48000002,-14.545456,163.0,409,0.1183559844970703,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.835,0.9704119075428356,0.0904109589041095,2.899277073154451,0.064277073154451,0.064277073154451,0.0226726889433689,0.11214210987551507
SPY260206C00705000,2026-01-02 21:14:45+00:00,705.0,2.56,2.58,2.6,-0.13000011,-4.832718,626.0,1002,0.1173794317626953,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.59,0.9690354367519948,0.0904109589041095,2.695140793235481,0.1051407932354813,0.1051407932354813,0.0405949008631202,0.11140691662959754
SPY260206C00706000,2026-01-02 21:01:41+00:00,706.0,2.35,2.35,2.37,-0.13000011,-5.24194,437.0,919,0.1164639135742187,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.3600000000000003,0.967662865311836,0.0904109589041095,2.502595139329003,0.1425951393290025,0.1425951393290025,0.0604216692072044,0.11067456205394118
